x,y,z,yaw
0.0,28.96,0.0,1.5707963267948966
0.0,29.04,0.0,1.5707963267948966
0.0,29.12,0.0,1.5707963267948966
0.0,29.200000000000003,0.0,1.5707963267948966
0.0,29.28,0.0,1.5707963267948966
0.0,29.36,0.0,1.5707963267948966
0.0,29.439999999999998,0.0,1.5707963267948966
0.0,29.52,0.0,1.5707963267948966
0.0,29.6,0.0,1.5707963267948966
0.0,29.68,0.0,1.5707963267948966
0.0,29.76,0.0,1.5707963267948966
0.0,29.84,0.0,1.5707963267948966
0.0,29.92,0.0,1.5707963267948966
0.0,30.0,0.0,1.5707963267948966
0.0,30.08,0.0,1.5707963267948966
0.0,30.16,0.0,1.5707963267948966
0.0,30.240000000000002,0.0,1.5707963267948966
0.0,30.32,0.0,1.5707963267948966
0.0,30.4,0.0,1.5707963267948966
0.0,30.48,0.0,1.5707963267948966
0.0,30.560000000000002,0.0,1.5707963267948966
0.0,30.64,0.0,1.5707963267948966
0.0,30.72,0.0,1.5707963267948966
0.0,30.8,0.0,1.5707963267948966
0.0,30.880000000000003,0.0,1.5707963267948966
0.0,30.96,0.0,1.5707963267948966
0.0,31.04,0.0,1.5707963267948966
0.0,31.12,0.0,1.5707963267948966
0.0,31.200000000000003,0.0,1.5707963267948966
0.0,31.28,0.0,1.5707963267948966
0.0,31.36,0.0,1.5707963267948966
0.0,31.44,0.0,1.5707963267948966
0.0,31.52,0.0,1.5707963267948966
0.0,31.6,0.0,1.5707963267948966
0.0,31.68,0.0,1.5707963267948966
0.0,31.759999999999998,0.0,1.5707963267948966
0.0,31.84,0.0,1.5707963267948966
0.0,31.92,0.0,1.5707963267948966
0.0,32.0,0.0,1.5707963267948966
0.0,32.08,0.0,1.5707963267948966
0.0,32.16,0.0,1.5707963267948966
0.0,32.24,0.0,1.5707963267948966
0.0,32.32,0.0,1.5707963267948966
0.0,32.4,0.0,1.5707963267948966
0.0,32.480000000000004,0.0,1.5707963267948966
0.0,32.56,0.0,1.5707963267948966
0.0,32.64,0.0,1.5707963267948966
0.0,32.72,0.0,1.5707963267948966
0.0,32.8,0.0,1.5707963267948966
0.0,32.88,0.0,1.5707963267948966
0.0,32.96,0.0,1.5707963267948966
0.0,33.04,0.0,1.5707963267948966
0.0,33.120000000000005,0.0,1.5707963267948966
0.0,33.2,0.0,1.5707963267948966
0.0,33.28,0.0,1.5707963267948966
0.0,33.36,0.0,1.5707963267948966
0.0,33.44,0.0,1.5707963267948966
0.0,33.52,0.0,1.5707963267948966
0.0,33.6,0.0,1.5707963267948966
0.0,33.68,0.0,1.5707963267948966
0.0,33.760000000000005,0.0,1.5707963267948966
0.0,33.84,0.0,1.5707963267948966
0.0,33.92,0.0,1.5707963267948966
0.0,34.0,0.0,0.0
0.07981220657276995,34.0,0.0,0.0
0.1596244131455399,34.0,0.0,0.0
0.23943661971830987,34.0,0.0,0.0
0.3192488262910798,34.0,0.0,0.0
0.39906103286384975,34.0,0.0,0.0
0.47887323943661975,34.0,0.0,0.0
0.5586854460093897,34.0,0.0,0.0
0.6384976525821596,34.0,0.0,0.0
0.7183098591549295,34.0,0.0,0.0
0.7981220657276995,34.0,0.0,0.0
0.8779342723004695,34.0,0.0,0.0
0.9577464788732395,34.0,0.0,0.0
1.0375586854460095,34.0,0.0,0.0
1.1173708920187795,34.0,0.0,0.0
1.1971830985915493,34.0,0.0,0.0
1.2769953051643192,34.0,0.0,0.0
1.3568075117370892,34.0,0.0,0.0
1.436619718309859,34.0,0.0,0.0
1.516431924882629,34.0,0.0,0.0
1.596244131455399,34.0,0.0,0.0
1.6760563380281692,34.0,0.0,0.0
1.755868544600939,34.0,0.0,0.0
1.835680751173709,34.0,0.0,0.0
1.915492957746479,34.0,0.0,0.0
1.9953051643192488,34.0,0.0,0.0
2.075117370892019,34.0,0.0,0.0
2.1549295774647885,34.0,0.0,0.0
2.234741784037559,34.0,0.0,0.0
2.3145539906103285,34.0,0.0,0.0
2.3943661971830985,34.0,0.0,0.0
2.4741784037558685,34.0,0.0,0.0
2.5539906103286385,34.0,0.0,0.0
2.633802816901409,34.0,0.0,0.0
2.7136150234741785,34.0,0.0,0.0
2.7934272300469485,34.0,0.0,0.0
2.873239436619718,34.0,0.0,0.0
2.9530516431924885,34.0,0.0,0.0
3.032863849765258,34.0,0.0,0.0
3.1126760563380285,34.0,0.0,0.0
3.192488262910798,34.0,0.0,0.0
3.272300469483568,34.0,0.0,0.0
3.3521126760563384,34.0,0.0,0.0
3.431924882629108,34.0,0.0,0.0
3.511737089201878,34.0,0.0,0.0
3.591549295774648,34.0,0.0,0.0
3.671361502347418,34.0,0.0,0.0
3.7511737089201875,34.0,0.0,0.0
3.830985915492958,34.0,0.0,0.0
3.910798122065728,34.0,0.0,0.0
3.9906103286384975,34.0,0.0,0.0
4.070422535211268,34.0,0.0,0.0
4.150234741784038,34.0,0.0,0.0
4.230046948356808,34.0,0.0,0.0
4.309859154929577,34.0,0.0,0.0
4.389671361502348,34.0,0.0,0.0
4.469483568075118,34.0,0.0,0.0
4.549295774647888,34.0,0.0,0.0
4.629107981220657,34.0,0.0,0.0
4.708920187793427,34.0,0.0,0.0
4.788732394366197,34.0,0.0,0.0
4.868544600938968,34.0,0.0,0.0
4.948356807511737,34.0,0.0,0.0
5.028169014084507,34.0,0.0,0.0
5.107981220657277,34.0,0.0,0.0
5.187793427230047,34.0,0.0,0.0
5.267605633802818,34.0,0.0,0.0
5.347417840375587,34.0,0.0,0.0
5.427230046948357,34.0,0.0,0.0
5.507042253521127,34.0,0.0,0.0
5.586854460093897,34.0,0.0,0.0
5.666666666666666,34.0,0.0,0.0
5.746478873239436,34.0,0.0,0.0
5.826291079812207,34.0,0.0,0.0
5.906103286384977,34.0,0.0,0.0
5.985915492957747,34.0,0.0,0.0
6.065727699530516,34.0,0.0,0.0
6.145539906103286,34.0,0.0,0.0
6.225352112676057,34.0,0.0,0.0
6.305164319248827,34.0,0.0,0.0
6.384976525821596,34.0,0.0,0.0
6.464788732394366,34.0,0.0,0.0
6.544600938967136,34.0,0.0,0.0
6.624413145539906,34.0,0.0,0.0
6.704225352112677,34.0,0.0,0.0
6.784037558685446,34.0,0.0,0.0
6.863849765258216,34.0,0.0,0.0
6.943661971830986,34.0,0.0,0.0
7.023474178403756,34.0,0.0,0.0
7.103286384976526,34.0,0.0,0.0
7.183098591549296,34.0,0.0,0.0
7.262910798122066,34.0,0.0,0.0
7.342723004694836,34.0,0.0,0.0
7.422535211267606,34.0,0.0,0.0
7.502347417840375,34.0,0.0,0.0
7.582159624413146,34.0,0.0,0.0
7.661971830985916,34.0,0.0,0.0
7.741784037558686,34.0,0.0,0.0
7.821596244131456,34.0,0.0,0.0
7.901408450704225,34.0,0.0,0.0
7.981220657276995,34.0,0.0,0.0
