x,y,z,yaw
3.0,23.2,2.0,1.5707963267948966
3.0,23.28,2.0,1.5707963267948966
3.0,23.36,2.0,1.5707963267948966
3.0,23.44,2.0,1.5707963267948966
3.0,23.52,2.0,1.5707963267948966
3.0,23.6,2.0,1.5707963267948966
3.0,23.68,2.0,1.5707963267948966
3.0,23.76,2.0,1.5707963267948966
3.0,23.84,2.0,1.5707963267948966
3.0,23.92,2.0,1.5707963267948966
3.0,24.0,2.0,1.5707963267948966
3.0,24.08,2.0,1.5707963267948966
3.0,24.16,2.0,1.5707963267948966
3.0,24.240000000000002,2.0,1.5707963267948966
3.0,24.32,2.0,1.5707963267948966
3.0,24.4,2.0,1.5707963267948966
3.0,24.48,2.0,1.5707963267948966
3.0,24.56,2.0,1.5707963267948966
3.0,24.64,2.0,1.5707963267948966
3.0,24.72,2.0,1.5707963267948966
3.0,24.8,2.0,1.5707963267948966
3.0,24.88,2.0,1.5707963267948966
3.0,24.96,2.0,1.5707963267948966
3.0,25.04,2.0,1.5707963267948966
3.0,25.12,2.0,1.5707963267948966
3.0,25.2,2.0,1.5707963267948966
3.0,25.28,2.0,1.5707963267948966
3.0,25.36,2.0,1.5707963267948966
3.0,25.44,2.0,1.5707963267948966
3.0,25.52,2.0,1.5707963267948966
3.0,25.6,2.0,1.5707963267948966
3.0,25.68,2.0,1.5707963267948966
3.0,25.76,2.0,1.5707963267948966
3.0,25.84,2.0,1.5707963267948966
3.0,25.92,2.0,1.5707963267948966
3.0,26.0,2.0,1.5707963267948966
3.0,26.08,2.0,1.5707963267948966
3.0,26.16,2.0,1.5707963267948966
3.0,26.240000000000002,2.0,1.5707963267948966
3.0,26.32,2.0,1.5707963267948966
3.0,26.4,2.0,1.5707963267948966
3.0,26.48,2.0,1.5707963267948966
3.0,26.560000000000002,2.0,1.5707963267948966
3.0,26.64,2.0,1.5707963267948966
3.0,26.72,2.0,1.5707963267948966
3.0,26.8,2.0,1.5707963267948966
3.0,26.88,2.0,1.5707963267948966
3.0,26.96,2.0,1.5707963267948966
3.0,27.04,2.0,1.5707963267948966
3.0,27.12,2.0,1.5707963267948966
3.0,27.2,2.0,1.5707963267948966
3.0,27.28,2.0,1.5707963267948966
3.0,27.36,2.0,1.5707963267948966
3.0,27.44,2.0,1.5707963267948966
3.0,27.52,2.0,1.5707963267948966
3.0,27.6,2.0,1.5707963267948966
3.0,27.68,2.0,1.5707963267948966
3.0,27.759999999999998,2.0,1.5707963267948966
3.0,27.84,2.0,1.5707963267948966
3.0,27.92,2.0,1.5707963267948966
3.0,28.0,2.0,1.5707963267948966
3.0,28.08,2.0,1.5707963267948966
3.0,28.16,2.0,1.5707963267948966
3.0,28.240000000000002,2.0,1.5707963267948966
3.0,28.32,2.0,1.5707963267948966
3.0,28.4,2.0,1.5707963267948966
3.0,28.48,2.0,1.5707963267948966
3.0,28.560000000000002,2.0,1.5707963267948966
3.0,28.64,2.0,1.5707963267948966
3.0,28.72,2.0,1.5707963267948966
3.0,28.8,2.0,1.5707963267948966
3.0,28.88,2.0,1.5707963267948966
3.0,28.96,2.0,1.5707963267948966
3.0,29.04,2.0,1.5707963267948966
3.0,29.12,2.0,1.5707963267948966
3.0,29.2,2.0,1.5707963267948966
3.0,29.28,2.0,1.5707963267948966
3.0,29.36,2.0,1.5707963267948966
3.0,29.44,2.0,1.5707963267948966
